"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Albany","Albany","31.5776","-84.1762","United States","US","USA","Georgia","","90515.0","1840013864"
"Griffin","Griffin","33.2418","-84.2747","United States","US","USA","Georgia","","22770","1840013776"
"Conyers","Conyers","33.6645","-83.9967","United States","US","USA","Georgia","","16015","1840014806"
"Saint Marys","Saint Marys","30.7567","-81.5722","United States","US","USA","Georgia","","36447.0","1840015888"
"Stone Mountain","Stone Mountain","33.8034","-84.1724","United States","US","USA","Georgia","","6368","1840015645"
"Lilburn","Lilburn","33.8887","-84.1379","United States","US","USA","Georgia","","12700","1840015613"
"Cartersville","Cartersville","34.1632","-84.8007","United States","US","USA","Georgia","","55794.0","1840014701"
"Dahlonega","Dahlonega","34.5302","-83.9796","United States","US","USA","Georgia","","6432.0","1840014672"
"Jasper","Jasper","34.4711","-84.4494","United States","US","USA","Georgia","","6206.0","1840014687"
"Cairo","Cairo","30.8790","-84.2051","United States","US","USA","Georgia","","9244.0","1840013900"
"Perry","Perry","32.4714","-83.7283","United States","US","USA","Georgia","","16684","1840014885"
"Gainesville","Gainesville","34.2901","-83.8301","United States","US","USA","Georgia","","156248.0","1840013612"
"East Point","East Point","33.6696","-84.4700","United States","US","USA","Georgia","","35282","1840013661"
"College Park","College Park","33.6370","-84.4629","United States","US","USA","Georgia","","14959","1840014737"
"Brunswick","Brunswick","31.1450","-81.4740","United States","US","USA","Georgia","","54017.0","1840013875"
"Sandersville","Sandersville","32.9827","-82.8093","United States","US","USA","Georgia","","6867.0","1840015746"
"Columbus","Columbus","32.5100","-84.8771","United States","US","USA","Georgia","","259160.0","1840014887"
"Forsyth","Forsyth","33.0347","-83.9380","United States","US","USA","Georgia","","5173.0","1840013784"
"Cusseta","Cusseta","32.3470","-84.7870","United States","US","USA","Georgia","","10343","1840029395"
"Thomasville","Thomasville","30.8394","-83.9782","United States","US","USA","Georgia","","24271.0","1840015893"
"Tifton","Tifton","31.4625","-83.5205","United States","US","USA","Georgia","","24314.0","1840015863"
"Eastman","Eastman","32.1973","-83.1714","United States","US","USA","Georgia","","6220.0","1840013829"
"Lawrenceville","Lawrenceville","33.9524","-83.9930","United States","US","USA","Georgia","","29873","1840014745"
"Bainbridge","Bainbridge","30.9046","-84.5722","United States","US","USA","Georgia","","11558.0","1840013899"
"Thomaston","Thomaston","32.8907","-84.3272","United States","US","USA","Georgia","","13764.0","1840015776"
"Camilla","Camilla","31.2337","-84.2089","United States","US","USA","Georgia","","6511.0","1840013877"
"Springfield","Springfield","32.3641","-81.3078","United States","US","USA","Georgia","","5072.0","1840015803"
"Milton","Milton","34.1353","-84.3138","United States","US","USA","Georgia","","38924","1840014738"
"Riverdale","Riverdale","33.5639","-84.4103","United States","US","USA","Georgia","","16439","1840014815"
"Adel","Adel","31.1316","-83.4250","United States","US","USA","Georgia","","6964.0","1840013879"
"Roswell","Roswell","34.0391","-84.3513","United States","US","USA","Georgia","","94786","1840014741"
"Hapeville","Hapeville","33.6609","-84.4093","United States","US","USA","Georgia","","6581","1840013663"
"Brownsburg","Brownsburg","39.8328","-86.3824","United States","US","USA","Indiana","","25911","1840009536"
"Wabash","Wabash","40.8034","-85.8301","United States","US","USA","Indiana","","9877.0","1840010335"
"Charlestown","Charlestown","38.4270","-85.6677","United States","US","USA","Indiana","","7496.0","1840007489"
"Whitestown","Whitestown","39.9704","-86.3607","United States","US","USA","Indiana","","8179","1840010514"
"Batesville","Batesville","39.2974","-85.2139","United States","US","USA","Indiana","","7831.0","1840007379"
"Huntertown","Huntertown","41.2158","-85.1715","United States","US","USA","Indiana","","6729","1840010297"
"McCordsville","McCordsville","39.8958","-85.9213","United States","US","USA","Indiana","","6838","1840009526"
"Goshen","Goshen","41.5741","-85.8304","United States","US","USA","Indiana","","33220","1840013733"
"Griffith","Griffith","41.5279","-87.4240","United States","US","USA","Indiana","","16152","1840010225"
"Jeffersonville","Jeffersonville","38.3377","-85.7026","United States","US","USA","Indiana","","47383","1840008642"
"Lebanon","Lebanon","40.0318","-86.4550","United States","US","USA","Indiana","","15577.0","1840008387"
"Hammond","Hammond","41.6170","-87.4908","United States","US","USA","Indiana","","76618","1840007092"
"Terre Haute","Terre Haute","39.4654","-87.3763","United States","US","USA","Indiana","","92722.0","1840009671"
"Corydon","Corydon","38.2132","-86.1260","United States","US","USA","Indiana","","5532.0","1840009820"
"LaPorte","LaPorte","41.6077","-86.7137","United States","US","USA","Indiana","","21681","1840030063"
"Scottsburg","Scottsburg","38.6854","-85.7831","United States","US","USA","Indiana","","11416.0","1840009788"
"Munster","Munster","41.5468","-87.5037","United States","US","USA","Indiana","","22717","1840009262"
"Richmond","Richmond","39.8318","-84.8905","United States","US","USA","Indiana","","42508.0","1840014176"
"Gas City","Gas City","40.4898","-85.5984","United States","US","USA","Indiana","","5805","1840008338"
"Columbus","Columbus","39.2091","-85.9180","United States","US","USA","Indiana","","58771.0","1840013714"
"Seymour","Seymour","38.9478","-85.8912","United States","US","USA","Indiana","","23031.0","1840009708"
"South Bend","South Bend","41.6771","-86.2692","United States","US","USA","Indiana","","281100.0","1840009241"
"Attica","Attica","40.2877","-87.2449","United States","US","USA","Indiana","","5036.0","1840007244"
"West Lafayette","West Lafayette","40.4432","-86.9239","United States","US","USA","Indiana","","46269","1840010430"
"Dyer","Dyer","41.4977","-87.5088","United States","US","USA","Indiana","","15941","1840010224"
"Clinton","Clinton","39.6607","-87.4046","United States","US","USA","Indiana","","6202.0","1840007263"
"Greenfield","Greenfield","39.7936","-85.7737","United States","US","USA","Indiana","","22094","1840014673"
"Plainfield","Plainfield","39.6957","-86.3706","United States","US","USA","Indiana","","32865","1840010579"
"Syracuse","Syracuse","41.4215","-85.7490","United States","US","USA","Indiana","","7068.0","1840010280"
"Columbia City","Columbia City","41.1613","-85.4855","United States","US","USA","Indiana","","9535.0","1840007140"
"Lowell","Lowell","41.2930","-87.4202","United States","US","USA","Indiana","","10253.0","1840009260"
"North Manchester","North Manchester","41.0044","-85.7750","United States","US","USA","Indiana","","5761.0","1840009360"
"Bluffton","Bluffton","40.7426","-85.1730","United States","US","USA","Indiana","","10085.0","1840007178"
"Monticello","Monticello","40.7455","-86.7669","United States","US","USA","Indiana","","8468.0","1840008296"
"Fort Wayne","Fort Wayne","41.0885","-85.1436","United States","US","USA","Indiana","","328564.0","1840008261"
"Avon","Avon","39.7599","-86.3911","United States","US","USA","Indiana","","17568","1840009535"
"Martinsville","Martinsville","39.4227","-86.4208","United States","US","USA","Indiana","","13022.0","1840008461"
"Bargersville","Bargersville","39.5412","-86.2004","United States","US","USA","Indiana","","7457","1840009569"
"Gary","Gary","41.5906","-87.3472","United States","US","USA","Indiana","","76008","1840008194"
"Frankfort","Frankfort","40.2799","-86.5180","United States","US","USA","Indiana","","16079.0","1840008358"
"Peru","Peru","40.7585","-86.0715","United States","US","USA","Indiana","","12643.0","1840009363"
"Ellettsville","Ellettsville","39.2322","-86.6238","United States","US","USA","Indiana","","6677","1840010665"
"Marion","Marion","40.5497","-85.6600","United States","US","USA","Indiana","","41165.0","1840013868"
"Chesterton","Chesterton","41.5995","-87.0549","United States","US","USA","Indiana","","13503","1840009267"
"Westfield","Westfield","40.0322","-86.1540","United States","US","USA","Indiana","","39493","1840010500"
"Angola","Angola","41.6432","-85.0051","United States","US","USA","Indiana","","11252.0","1840007084"
"Valparaiso","Valparaiso","41.4781","-87.0507","United States","US","USA","Indiana","","33376","1840014674"
"Huntington","Huntington","40.8820","-85.5054","United States","US","USA","Indiana","","17886.0","1840007169"
"Brazil","Brazil","39.5232","-87.1244","United States","US","USA","Indiana","","8078","1840005744"
"Winfield","Winfield","41.4097","-87.2623","United States","US","USA","Indiana","","5684","1840010228"
"Elkhart","Elkhart","41.6913","-85.9628","United States","US","USA","Indiana","","148131.0","1840008187"
"Carmel","Carmel","39.9658","-86.1461","United States","US","USA","Indiana","","92198","1840007260"
"Huntingburg","Huntingburg","38.3009","-86.9625","United States","US","USA","Indiana","","5562.0","1840007496"
"Kokomo","Kokomo","40.4640","-86.1277","United States","US","USA","Indiana","","79099.0","1840013844"
"Auburn","Auburn","41.3666","-85.0560","United States","US","USA","Indiana","","22457.0","1840007100"
"Crown Point","Crown Point","41.4140","-87.3455","United States","US","USA","Indiana","","29625","1840007091"
"New Whiteland","New Whiteland","39.5618","-86.0994","United States","US","USA","Indiana","","6092","1840009570"
"Danville","Danville","39.7607","-86.5081","United States","US","USA","Indiana","","9819","1840009539"
"Connersville","Connersville","39.6582","-85.1410","United States","US","USA","Indiana","","14646.0","1840007318"
"Decatur","Decatur","40.8301","-84.9281","United States","US","USA","Indiana","","10613.0","1840007177"
"Lafayette","Lafayette","40.3991","-86.8594","United States","US","USA","Indiana","","159293.0","1840008354"
"Boonville","Boonville","38.0469","-87.2845","United States","US","USA","Indiana","","6348.0","1840007528"
"East Chicago","East Chicago","41.6484","-87.4536","United States","US","USA","Indiana","","28215","1840008193"
"Clarksville","Clarksville","38.3223","-85.7673","United States","US","USA","Indiana","","21694","1840009665"
"Tell City","Tell City","37.9528","-86.7596","United States","US","USA","Indiana","","9668.0","1840009755"
"Fishers","Fishers","39.9589","-85.9670","United States","US","USA","Indiana","","91832","1840010496"
"Bedford","Bedford","38.8603","-86.4895","United States","US","USA","Indiana","","14845.0","1840007426"
"Zionsville","Zionsville","39.9990","-86.2921","United States","US","USA","Indiana","","26710","1840010515"
"Noblesville","Noblesville","40.0353","-86.0060","United States","US","USA","Indiana","","61882","1840013891"
"New Albany","New Albany","38.3078","-85.8242","United States","US","USA","Indiana","","36461","1840008662"
"Shelbyville","Shelbyville","39.5325","-85.7762","United States","US","USA","Indiana","","20663.0","1840009561"
"Rochester","Rochester","41.0590","-86.1961","United States","US","USA","Indiana","","7041.0","1840009329"
"Yorktown","Yorktown","40.1830","-85.5123","United States","US","USA","Indiana","","11199","1840010463"
"Crawfordsville","Crawfordsville","40.0433","-86.8961","United States","US","USA","Indiana","","18305.0","1840007261"
"Anderson","Anderson","40.0874","-85.6920","United States","US","USA","Indiana","","86481.0","1840007242"
"Evansville","Evansville","37.9882","-87.5339","United States","US","USA","Indiana","","232285.0","1840013730"
"Saint John","Saint John","41.4431","-87.4699","United States","US","USA","Indiana","","17259","1840010221"
"Nappanee","Nappanee","41.4451","-85.9941","United States","US","USA","Indiana","","7135.0","1840008189"
"Sellersburg","Sellersburg","38.4028","-85.7706","United States","US","USA","Indiana","","8860","1840010786"
"Speedway","Speedway","39.7937","-86.2479","United States","US","USA","Indiana","","12140","1840010574"
"Logansport","Logansport","40.7472","-86.3519","United States","US","USA","Indiana","","20809.0","1840013861"
"Princeton","Princeton","38.3552","-87.5785","United States","US","USA","Indiana","","8602.0","1840009801"
"Winona Lake","Winona Lake","41.2166","-85.8106","United States","US","USA","Indiana","","5149","1840010281"
"Portage","Portage","41.5866","-87.1792","United States","US","USA","Indiana","","36672","1840009264"
"Westville","Westville","41.5381","-86.9054","United States","US","USA","Indiana","","5753.0","1840010203"
"Salem","Salem","38.6048","-86.0977","United States","US","USA","Indiana","","6391.0","1840009790"
"Cumberland","Cumberland","39.7852","-85.9498","United States","US","USA","Indiana","","5683","1840009532"
"Hartford City","Hartford City","40.4536","-85.3735","United States","US","USA","Indiana","","5733.0","1840007231"
"Mishawaka","Mishawaka","41.6734","-86.1668","United States","US","USA","Indiana","","49177","1840014695"
"Berne","Berne","40.6567","-84.9555","United States","US","USA","Indiana","","5677.0","1840007176"
"Tipton","Tipton","40.2817","-86.0423","United States","US","USA","Indiana","","6522.0","1840010448"
"Portland","Portland","40.4377","-84.9835","United States","US","USA","Indiana","","5929.0","1840014175"
"Vincennes","Vincennes","38.6760","-87.5102","United States","US","USA","Indiana","","20501.0","1840010730"
"North Vernon","North Vernon","39.0175","-85.6314","United States","US","USA","Indiana","","11352.0","1840008549"
"Bloomington","Bloomington","39.1637","-86.5256","United States","US","USA","Indiana","","114959.0","1840007376"
"Greenwood","Greenwood","39.6019","-86.1073","United States","US","USA","Indiana","","57375","1840007332"
"Alexandria","Alexandria","40.2583","-85.6760","United States","US","USA","Indiana","","5015","1840007241"
"Lawrenceburg","Lawrenceburg","39.0986","-84.8714","United States","US","USA","Indiana","","12956.0","1840008523"
"Washington","Washington","38.6592","-87.1721","United States","US","USA","Indiana","","13117.0","1840010735"
"Jasper","Jasper","38.3936","-86.9405","United States","US","USA","Indiana","","16262.0","1840008646"
"Garrett","Garrett","41.3536","-85.1235","United States","US","USA","Indiana","","6364","1840008207"
"Greensburg","Greensburg","39.3514","-85.5024","United States","US","USA","Indiana","","11971.0","1840014567"
"Muncie","Muncie","40.1989","-85.3950","United States","US","USA","Indiana","","88688.0","1840008365"
"Merrillville","Merrillville","41.4728","-87.3197","United States","US","USA","Indiana","","34871","1840009261"
"Beech Grove","Beech Grove","39.7153","-86.0870","United States","US","USA","Indiana","","14795","1840007307"
"Mooresville","Mooresville","39.6038","-86.3674","United States","US","USA","Indiana","","9641","1840009668"
"Indianapolis","Indianapolis","39.7771","-86.1458","United States","US","USA","Indiana","admin","1564699.0","1840030084"
"Michigan City","Michigan City","41.7098","-86.8705","United States","US","USA","Indiana","","65144.0","1840013869"
"Madison","Madison","38.7581","-85.3971","United States","US","USA","Indiana","","17981.0","1840009728"
"Rushville","Rushville","39.6156","-85.4466","United States","US","USA","Indiana","","6425.0","1840014235"
"Plymouth","Plymouth","41.3482","-86.3188","United States","US","USA","Indiana","","12406.0","1840014170"
"Cedar Lake","Cedar Lake","41.3694","-87.4381","United States","US","USA","Indiana","","12470","1840009259"
"Greencastle","Greencastle","39.6431","-86.8419","United States","US","USA","Indiana","","10834.0","1840008439"
"Linton","Linton","39.0357","-87.1587","United States","US","USA","Indiana","","5636.0","1840009692"
"Lake Station","Lake Station","41.5729","-87.2599","United States","US","USA","Indiana","","11965","1840008195"
"Lawrence","Lawrence","39.8674","-85.9904","United States","US","USA","Indiana","","48704","1840008434"
"Schererville","Schererville","41.4870","-87.4444","United States","US","USA","Indiana","","28633","1840010222"
"Kendallville","Kendallville","41.4441","-85.2579","United States","US","USA","Indiana","","10383.0","1840008208"
"Hobart","Hobart","41.5139","-87.2729","United States","US","USA","Indiana","","28255","1840007093"
"Franklin","Franklin","39.4934","-86.0545","United States","US","USA","Indiana","","25089","1840008460"
"Highland","Highland","41.5484","-87.4588","United States","US","USA","Indiana","","22585","1840010226"
"Union City","Union City","40.1995","-84.8206","United States","US","USA","Indiana","","5257.0","1840010480"
"Mount Vernon","Mount Vernon","37.9364","-87.8955","United States","US","USA","Indiana","","6813.0","1840013884"
"Rensselaer","Rensselaer","40.9381","-87.1683","United States","US","USA","Indiana","","6067.0","1840009320"
"New Castle","New Castle","39.9190","-85.3697","United States","US","USA","Indiana","","21855.0","1840008396"
"New Haven","New Haven","41.0669","-85.0282","United States","US","USA","Indiana","","15560","1840008262"
"Elwood","Elwood","40.2743","-85.8371","United States","US","USA","Indiana","","9218.0","1840008364"
"Warsaw","Warsaw","41.2443","-85.8479","United States","US","USA","Indiana","","32813.0","1840010277"
"Le Mars","Le Mars","42.7809","-96.1743","United States","US","USA","Iowa","","9370.0","1840008022"
"Pleasant Hill","Pleasant Hill","41.5857","-93.4997","United States","US","USA","Iowa","","9873","1840009219"
"Davenport","Davenport","41.5563","-90.6052","United States","US","USA","Iowa","","287413.0","1840007081"
"Winterset","Winterset","41.3456","-94.0136","United States","US","USA","Iowa","","5127.0","1840000649"
"Burlington","Burlington","40.8072","-91.1249","United States","US","USA","Iowa","","28830.0","1840007164"
"Sioux Center","Sioux Center","43.0747","-96.1709","United States","US","USA","Iowa","","7150.0","1840009043"
"Ankeny","Ankeny","41.7280","-93.6031","United States","US","USA","Iowa","","62416","1840007066"
"Charles City","Charles City","43.0644","-92.6745","United States","US","USA","Iowa","","7425.0","1840000382"
"Mount Pleasant","Mount Pleasant","40.9625","-91.5453","United States","US","USA","Iowa","","8465.0","1840000888"
"Spirit Lake","Spirit Lake","43.4176","-95.1109","United States","US","USA","Iowa","","11398.0","1840009023"
"Centerville","Centerville","40.7294","-92.8718","United States","US","USA","Iowa","","5300.0","1840001006"
"Nevada","Nevada","42.0185","-93.4637","United States","US","USA","Iowa","","6707.0","1840008125"
"Orange City","Orange City","43.0021","-96.0567","United States","US","USA","Iowa","","6997.0","1840009044"
"Waverly","Waverly","42.7249","-92.4707","United States","US","USA","Iowa","","8841.0","1840000404"
"Newton","Newton","41.6964","-93.0403","United States","US","USA","Iowa","","15505.0","1840008171"
"Marshalltown","Marshalltown","42.0341","-92.9067","United States","US","USA","Iowa","","26593.0","1840008112"
"Washington","Washington","41.2982","-91.6928","United States","US","USA","Iowa","","6745.0","1840010255"
"Grinnell","Grinnell","41.7373","-92.7244","United States","US","USA","Iowa","","8892.0","1840000531"
"Dubuque","Dubuque","42.5007","-90.7067","United States","US","USA","Iowa","","68573.0","1840000438"
"Marion","Marion","42.0452","-91.5847","United States","US","USA","Iowa","","39400","1840008099"
"Creston","Creston","41.0597","-94.3650","United States","US","USA","Iowa","","7622.0","1840000892"
"Iowa City","Iowa City","41.6559","-91.5304","United States","US","USA","Iowa","","119091.0","1840000532"
"Clinton","Clinton","41.8434","-90.2408","United States","US","USA","Iowa","","30642.0","1840000507"
"Knoxville","Knoxville","41.3188","-93.1024","United States","US","USA","Iowa","","7212.0","1840008229"
"Norwalk","Norwalk","41.4901","-93.6916","United States","US","USA","Iowa","","10896","1840008213"
"Algona","Algona","43.0743","-94.2302","United States","US","USA","Iowa","","5251.0","1840000352"
"Asbury","Asbury","42.5120","-90.7795","United States","US","USA","Iowa","","5586","1840006928"
"Clear Lake","Clear Lake","43.1346","-93.3740","United States","US","USA","Iowa","","7723.0","1840000379"
"Webster City","Webster City","42.4623","-93.8167","United States","US","USA","Iowa","","7489.0","1840000449"
"Boone","Boone","42.0530","-93.8771","United States","US","USA","Iowa","","12640.0","1840007012"
"Ottumwa","Ottumwa","41.0196","-92.4186","United States","US","USA","Iowa","","24206.0","1840009339"
"Glenwood","Glenwood","41.0445","-95.7408","United States","US","USA","Iowa","","6137.0","1840008273"
"Johnston","Johnston","41.6856","-93.7173","United States","US","USA","Iowa","","21562","1840008170"
"Denison","Denison","42.0160","-95.3528","United States","US","USA","Iowa","","8303.0","1840007008"
"Independence","Independence","42.4621","-91.9030","United States","US","USA","Iowa","","5824.0","1840008058"
"Humboldt","Humboldt","42.7232","-94.2245","United States","US","USA","Iowa","","5139.0","1840000400"
"Indianola","Indianola","41.3629","-93.5652","United States","US","USA","Iowa","","15447.0","1840000648"
"Carroll","Carroll","42.0699","-94.8647","United States","US","USA","Iowa","","9758.0","1840000490"
"Keokuk","Keokuk","40.4096","-91.4031","United States","US","USA","Iowa","","12866.0","1840001036"
"Waterloo","Waterloo","42.4920","-92.3522","United States","US","USA","Iowa","","112060.0","1840000440"
"Estherville","Estherville","43.3998","-94.8343","United States","US","USA","Iowa","","5640.0","1840007962"
"Decorah","Decorah","43.3016","-91.7845","United States","US","USA","Iowa","","8184.0","1840006864"
"North Liberty","North Liberty","41.7439","-91.6105","United States","US","USA","Iowa","","18813","1840008179"
"Spencer","Spencer","43.1468","-95.1534","United States","US","USA","Iowa","","10769.0","1840000381"
"Oelwein","Oelwein","42.6715","-91.9133","United States","US","USA","Iowa","","6498.0","1840008007"
"Altoona","Altoona","41.6461","-93.4758","United States","US","USA","Iowa","","18699","1840007065"
"Bettendorf","Bettendorf","41.5656","-90.4764","United States","US","USA","Iowa","","35813","1840007079"
"Maquoketa","Maquoketa","42.0599","-90.6650","United States","US","USA","Iowa","","5936.0","1840009137"
"Clive","Clive","41.6147","-93.7979","United States","US","USA","Iowa","","17172","1840007063"
"Grimes","Grimes","41.6775","-93.7946","United States","US","USA","Iowa","","12742","1840007068"
"Council Bluffs","Council Bluffs","41.2369","-95.8517","United States","US","USA","Iowa","","62316","1840007117"
"Des Moines","Des Moines","41.5725","-93.6104","United States","US","USA","Iowa","admin","481222.0","1840007069"
"Anamosa","Anamosa","42.1091","-91.2758","United States","US","USA","Iowa","","5355.0","1840006993"
"Clarinda","Clarinda","40.7380","-95.0340","United States","US","USA","Iowa","","5184.0","1840007180"
"Fort Madison","Fort Madison","40.6198","-91.3520","United States","US","USA","Iowa","","10326.0","1840008321"
"Cedar Rapids","Cedar Rapids","41.9667","-91.6782","United States","US","USA","Iowa","","186160.0","1840000471"
"Mount Vernon","Mount Vernon","41.9230","-91.4244","United States","US","USA","Iowa","","6353.0","1840008100"
"Perry","Perry","41.8380","-94.0943","United States","US","USA","Iowa","","7444.0","1840009211"
"Oskaloosa","Oskaloosa","41.2922","-92.6403","United States","US","USA","Iowa","","12636.0","1840000650"
"Sioux City","Sioux City","42.4959","-96.3901","United States","US","USA","Iowa","","106279.0","1840000447"
"Storm Lake","Storm Lake","42.6431","-95.1970","United States","US","USA","Iowa","","11376.0","1840000397"
"Cedar Falls","Cedar Falls","42.5195","-92.4534","United States","US","USA","Iowa","","41570","1840006946"
"Waukee","Waukee","41.6001","-93.8709","United States","US","USA","Iowa","","20649","1840010181"
"Red Oak","Red Oak","41.0141","-95.2248","United States","US","USA","Iowa","","5277.0","1840009346"
"Fort Dodge","Fort Dodge","42.5098","-94.1751","United States","US","USA","Iowa","","24223.0","1840000439"
"Muscatine","Muscatine","41.4195","-91.0680","United States","US","USA","Iowa","","26335.0","1840008202"
"Fairfield","Fairfield","41.0066","-91.9671","United States","US","USA","Iowa","","11361.0","1840000887"
"Pella","Pella","41.4051","-92.9177","United States","US","USA","Iowa","","9624.0","1840009293"
"Ames","Ames","42.0261","-93.6279","United States","US","USA","Iowa","","68156.0","1840007019"
"Eldridge","Eldridge","41.6394","-90.5805","United States","US","USA","Iowa","","6543","1840008182"
"Urbandale","Urbandale","41.6390","-93.7814","United States","US","USA","Iowa","","43592","1840010184"
"Coralville","Coralville","41.6990","-91.5967","United States","US","USA","Iowa","","20881","1840007076"
"Mason City","Mason City","43.1487","-93.1998","United States","US","USA","Iowa","","26457.0","1840000380"
"West Des Moines","West Des Moines","41.5527","-93.7805","United States","US","USA","Iowa","","65608","1840010185"
"Atlantic","Atlantic","41.3957","-95.0138","United States","US","USA","Iowa","","6085.0","1840007125"
"Bondurant","Bondurant","41.6986","-93.4546","United States","US","USA","Iowa","","6178","1840007067"
"Hiawatha","Hiawatha","42.0539","-91.6906","United States","US","USA","Iowa","","7353","1840006989"
"McAlester","McAlester","34.9262","-95.7698","United States","US","USA","Oklahoma","","19140.0","1840020457"
"Shawnee","Shawnee","35.3525","-96.9647","United States","US","USA","Oklahoma","","35833.0","1840021785"
"Skiatook","Skiatook","36.3693","-95.9815","United States","US","USA","Oklahoma","","7250.0","1840022597"
"Wagoner","Wagoner","35.9641","-95.3790","United States","US","USA","Oklahoma","","8603.0","1840021696"
"Broken Arrow","Broken Arrow","36.0365","-95.7808","United States","US","USA","Oklahoma","","108303","1840019059"
"Durant","Durant","33.9957","-96.3938","United States","US","USA","Oklahoma","","18375.0","1840019280"
"Midwest City","Midwest City","35.4630","-97.3710","United States","US","USA","Oklahoma","","57308","1840020425"
"Stillwater","Stillwater","36.1315","-97.0739","United States","US","USA","Oklahoma","","48550.0","1840021675"
"Mustang","Mustang","35.3917","-97.7245","United States","US","USA","Oklahoma","","21222","1840020421"
"Blanchard","Blanchard","35.1523","-97.6612","United States","US","USA","Oklahoma","","8690","1840019175"
"Sand Springs","Sand Springs","36.1342","-96.1283","United States","US","USA","Oklahoma","","19909","1840021671"
"Sallisaw","Sallisaw","35.4608","-94.8070","United States","US","USA","Oklahoma","","7818.0","1840021749"
"Guthrie","Guthrie","35.8429","-97.4359","United States","US","USA","Oklahoma","","9123.0","1840020390"
"Owasso","Owasso","36.2886","-95.8319","United States","US","USA","Oklahoma","","36215","1840020385"
"Tahlequah","Tahlequah","35.9116","-94.9773","United States","US","USA","Oklahoma","","19676.0","1840021700"
"Purcell","Purcell","35.0180","-97.3747","United States","US","USA","Oklahoma","","7521.0","1840020454"
"Blackwell","Blackwell","36.8011","-97.3009","United States","US","USA","Oklahoma","","6564.0","1840018980"
"Edmond","Edmond","35.6689","-97.4159","United States","US","USA","Oklahoma","","91950","1840020423"
"Sapulpa","Sapulpa","36.0090","-96.0983","United States","US","USA","Oklahoma","","20843","1840021691"
"Warr Acres","Warr Acres","35.5284","-97.6182","United States","US","USA","Oklahoma","","10333","1840021743"
"Duncan","Duncan","34.5425","-97.9190","United States","US","USA","Oklahoma","","20439.0","1840019253"
"Idabel","Idabel","33.9041","-94.8294","United States","US","USA","Oklahoma","","5829.0","1840019260"
"Grove","Grove","36.5925","-94.7885","United States","US","USA","Oklahoma","","7630.0","1840020369"
"Alva","Alva","36.7892","-98.6648","United States","US","USA","Oklahoma","","5799.0","1840018976"
"Clinton","Clinton","35.5058","-98.9723","United States","US","USA","Oklahoma","","8529.0","1840019108"
"Collinsville","Collinsville","36.3723","-95.8601","United States","US","USA","Oklahoma","","5226.0","1840019061"
"Poteau","Poteau","35.0431","-94.6356","United States","US","USA","Oklahoma","","8106.0","1840020445"
"Henryetta","Henryetta","35.4421","-95.9848","United States","US","USA","Oklahoma","","6271.0","1840020398"
"Glenpool","Glenpool","35.9484","-96.0052","United States","US","USA","Oklahoma","","13814","1840020384"
"Pauls Valley","Pauls Valley","34.7236","-97.2291","United States","US","USA","Oklahoma","","5817.0","1840020479"
"Lawton","Lawton","34.6171","-98.4204","United States","US","USA","Oklahoma","","91383.0","1840020477"
"Oklahoma City","Oklahoma City","35.4676","-97.5136","United States","US","USA","Oklahoma","admin","955998.0","1840020428"
"Ardmore","Ardmore","34.1945","-97.1252","United States","US","USA","Oklahoma","","21315.0","1840019258"
"Claremore","Claremore","36.3144","-95.6100","United States","US","USA","Oklahoma","","25365.0","1840019049"
"Yukon","Yukon","35.5201","-97.7639","United States","US","USA","Oklahoma","","26830","1840021740"
"Bixby","Bixby","35.9454","-95.8774","United States","US","USA","Oklahoma","","26724","1840019058"
"Tulsa","Tulsa","36.1284","-95.9042","United States","US","USA","Oklahoma","","672054.0","1840021672"
"Noble","Noble","35.1385","-97.3710","United States","US","USA","Oklahoma","","6738","1840020450"
"Muskogee","Muskogee","35.7430","-95.3566","United States","US","USA","Oklahoma","","40588.0","1840020401"
"Moore","Moore","35.3294","-97.4758","United States","US","USA","Oklahoma","","61523","1840020449"
"Chickasha","Chickasha","35.0410","-97.9472","United States","US","USA","Oklahoma","","15974.0","1840019169"
"Lone Grove","Lone Grove","34.1809","-97.2559","United States","US","USA","Oklahoma","","5060","1840020532"
"Seminole","Seminole","35.2346","-96.6500","United States","US","USA","Oklahoma","","5756.0","1840021776"
"Catoosa","Catoosa","36.1832","-95.7662","United States","US","USA","Oklahoma","","7024","1840019048"
"Ponca City","Ponca City","36.7236","-97.0679","United States","US","USA","Oklahoma","","24849.0","1840020345"
"Del City","Del City","35.4483","-97.4408","United States","US","USA","Oklahoma","","21798","1840019154"
"Bethany","Bethany","35.5072","-97.6417","United States","US","USA","Oklahoma","","19402","1840019153"
"Choctaw","Choctaw","35.4800","-97.2666","United States","US","USA","Oklahoma","","12524","1840019152"
"Elk City","Elk City","35.3849","-99.4333","United States","US","USA","Oklahoma","","10726.0","1840020437"
"Jenks","Jenks","35.9981","-95.9737","United States","US","USA","Oklahoma","","22578","1840019060"
"Miami","Miami","36.8877","-94.8718","United States","US","USA","Oklahoma","","15718.0","1840020346"
"The Village","The Village","35.5706","-97.5566","United States","US","USA","Oklahoma","","9407","1840021742"
"El Reno","El Reno","35.5430","-97.9660","United States","US","USA","Oklahoma","","17047.0","1840020420"
"Tecumseh","Tecumseh","35.2639","-96.9338","United States","US","USA","Oklahoma","","6608","1840021786"
